theme,sub_theme,topic,geography_type,geography,geography_code,metric,metric_group,stratum,sex,age,year,month,epiweek,date,metric_value,in_reporting_delay_period
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2019,9,36,2019-09-02,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2019,9,37,2019-09-09,1.98,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2019,9,37,2019-09-09,0.94,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2019,9,37,2019-09-09,1.1,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2019,9,37,2019-09-09,1.54,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2019,9,37,2019-09-09,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2019,9,37,2019-09-09,0.61,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2019,9,37,2019-09-09,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2019,9,38,2019-09-16,0.71,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2019,9,38,2019-09-16,0.69,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2019,9,38,2019-09-16,0.9,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2019,9,38,2019-09-16,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2019,9,38,2019-09-16,0.26,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2019,9,38,2019-09-16,0.77,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2019,9,38,2019-09-16,2.51,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2019,9,39,2019-09-23,0.49,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2019,9,39,2019-09-23,1.17,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2019,9,39,2019-09-23,3.73,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2019,9,39,2019-09-23,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2019,9,39,2019-09-23,0.46,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2019,9,39,2019-09-23,1.23,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2019,9,39,2019-09-23,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2019,9,40,2019-09-30,1.42,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2019,9,40,2019-09-30,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2019,9,40,2019-09-30,0.6,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2019,9,40,2019-09-30,1.45,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2019,9,40,2019-09-30,0.24,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2019,9,40,2019-09-30,4.68,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2019,9,40,2019-09-30,0.68,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2019,10,41,2019-10-07,0.52,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2019,10,41,2019-10-07,8.82,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2019,10,41,2019-10-07,1.19,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2019,10,41,2019-10-07,0.19,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2019,10,41,2019-10-07,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2019,10,41,2019-10-07,1.81,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2019,10,41,2019-10-07,0.21,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2019,10,42,2019-10-14,1.3,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2019,10,42,2019-10-14,0.56,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2019,10,42,2019-10-14,0.65,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2019,10,42,2019-10-14,1.21,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2019,10,42,2019-10-14,1.42,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2019,10,42,2019-10-14,12.19,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2019,10,42,2019-10-14,3.33,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2019,10,43,2019-10-21,20.18,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2019,10,43,2019-10-21,5.01,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2019,10,43,2019-10-21,0.95,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2019,10,43,2019-10-21,0.57,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2019,10,43,2019-10-21,1.85,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2019,10,43,2019-10-21,1.79,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2019,10,43,2019-10-21,0.66,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2019,10,44,2019-10-28,2.78,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2019,10,44,2019-10-28,6.35,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2019,10,44,2019-10-28,2.12,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2019,10,44,2019-10-28,1.4,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2019,10,44,2019-10-28,2.54,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2019,10,44,2019-10-28,23.89,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2019,10,44,2019-10-28,0.98,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2019,11,45,2019-11-04,3.39,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2019,11,45,2019-11-04,4.66,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2019,11,45,2019-11-04,2.47,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2019,11,45,2019-11-04,29.66,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2019,11,45,2019-11-04,2.2,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2019,11,45,2019-11-04,8.96,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2019,11,45,2019-11-04,5.36,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2019,11,46,2019-11-11,2.24,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2019,11,46,2019-11-11,37.07,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2019,11,46,2019-11-11,6.8,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2019,11,46,2019-11-11,6.01,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2019,11,46,2019-11-11,3.21,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2019,11,46,2019-11-11,3.61,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2019,11,46,2019-11-11,10.95,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2019,11,47,2019-11-18,6.61,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2019,11,47,2019-11-18,13.31,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2019,11,47,2019-11-18,4.34,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2019,11,47,2019-11-18,4.32,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2019,11,47,2019-11-18,5.22,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2019,11,47,2019-11-18,5.13,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2019,11,47,2019-11-18,42.2,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2019,11,48,2019-11-25,5.22,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2019,11,48,2019-11-25,16.32,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2019,11,48,2019-11-25,6.53,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2019,11,48,2019-11-25,7.12,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2019,11,48,2019-11-25,46.21,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2019,11,48,2019-11-25,6.68,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2019,11,48,2019-11-25,11.57,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2019,12,49,2019-12-02,7.59,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2019,12,49,2019-12-02,8.79,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2019,12,49,2019-12-02,7.94,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2019,12,49,2019-12-02,4.99,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2019,12,49,2019-12-02,16.47,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2019,12,49,2019-12-02,11.11,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2019,12,49,2019-12-02,43.16,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2019,12,50,2019-12-09,4.5,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2019,12,50,2019-12-09,8.95,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2019,12,50,2019-12-09,7.08,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2019,12,50,2019-12-09,15.94,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2019,12,50,2019-12-09,7.24,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2019,12,50,2019-12-09,44.15,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2019,12,50,2019-12-09,11.12,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2019,12,51,2019-12-16,9.48,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2019,12,51,2019-12-16,6.35,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2019,12,51,2019-12-16,41.33,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2019,12,51,2019-12-16,9.76,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2019,12,51,2019-12-16,14.89,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2019,12,51,2019-12-16,8.87,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2019,12,51,2019-12-16,8.79,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2019,12,52,2019-12-23,4.72,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2019,12,52,2019-12-23,9.13,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2019,12,52,2019-12-23,14.02,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2019,12,52,2019-12-23,10.15,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2019,12,52,2019-12-23,39.13,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2019,12,52,2019-12-23,8.89,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2019,12,52,2019-12-23,10.34,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2019,12,1,2019-12-30,9.78,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2019,12,1,2019-12-30,12.74,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2019,12,1,2019-12-30,9.88,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2019,12,1,2019-12-30,7.9,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2019,12,1,2019-12-30,4.59,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2019,12,1,2019-12-30,10.75,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2019,12,1,2019-12-30,35.11,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2020,1,2,2020-01-06,10.65,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2020,1,2,2020-01-06,8.65,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2020,1,2,2020-01-06,27.62,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2020,1,2,2020-01-06,5.09,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2020,1,2,2020-01-06,7.34,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2020,1,2,2020-01-06,7.27,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2020,1,2,2020-01-06,9.73,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2020,1,3,2020-01-13,3.09,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2020,1,3,2020-01-13,3.69,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2020,1,3,2020-01-13,7.03,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2020,1,3,2020-01-13,5.87,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2020,1,3,2020-01-13,16.07,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2020,1,3,2020-01-13,6.94,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2020,1,3,2020-01-13,7.41,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2020,1,4,2020-01-20,6.37,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2020,1,4,2020-01-20,6.94,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2020,1,4,2020-01-20,3.75,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2020,1,4,2020-01-20,3.45,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2020,1,4,2020-01-20,5.55,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2020,1,4,2020-01-20,13.98,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2020,1,4,2020-01-20,6.73,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2020,1,5,2020-01-27,5.55,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2020,1,5,2020-01-27,5.52,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2020,1,5,2020-01-27,10.28,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2020,1,5,2020-01-27,5.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2020,1,5,2020-01-27,4.35,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2020,1,5,2020-01-27,5.01,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2020,1,5,2020-01-27,2.59,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2020,2,6,2020-02-03,7.06,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2020,2,6,2020-02-03,1.29,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2020,2,6,2020-02-03,3.3,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2020,2,6,2020-02-03,1.29,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2020,2,6,2020-02-03,3.2,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2020,2,6,2020-02-03,3.19,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2020,2,6,2020-02-03,2.56,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2020,2,7,2020-02-10,2.51,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2020,2,7,2020-02-10,0.59,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2020,2,7,2020-02-10,2.58,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2020,2,7,2020-02-10,1.06,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2020,2,7,2020-02-10,5.83,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2020,2,7,2020-02-10,1.01,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2020,2,7,2020-02-10,4.17,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2020,2,8,2020-02-17,2.87,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2020,2,8,2020-02-17,2.41,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2020,2,8,2020-02-17,2.09,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2020,2,8,2020-02-17,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2020,2,8,2020-02-17,1.61,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2020,2,8,2020-02-17,2.71,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2020,2,8,2020-02-17,6.29,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2020,2,9,2020-02-24,0.3,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2020,2,9,2020-02-24,5.29,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2020,2,9,2020-02-24,1.29,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2020,2,9,2020-02-24,2.03,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2020,2,9,2020-02-24,1.22,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2020,2,9,2020-02-24,0.61,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2020,2,9,2020-02-24,0.75,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2020,3,10,2020-03-02,3.5,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2020,3,10,2020-03-02,1.23,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2020,3,10,2020-03-02,0.99,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2020,3,10,2020-03-02,1.11,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2020,3,10,2020-03-02,1.9,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2020,3,10,2020-03-02,1.42,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2020,3,10,2020-03-02,0.43,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,80+,2020,3,11,2020-03-09,1.13,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,65-79,2020,3,11,2020-03-09,1.18,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2020,3,11,2020-03-09,0.63,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,all,2020,3,11,2020-03-09,1.01,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,00-04,2020,3,11,2020-03-09,2.49,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,05-14,2020,3,11,2020-03-09,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,15-44,2020,3,11,2020-03-09,0.54,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_testing_positivityByWeek,testing,default,all,45-64,2020,3,12,2020-03-16,0.72,False
